Summary of the properties of the SDSS/DR16 quasars included in the classification. 
We list: 
1. the quasar name in the SDSS convention
2. the right ascension (deg.)
3. the declination (deg.) 
4. the quasar redshift from the SDSS pipeline 
5. the S/N measured at 1150A in the quasar rest-frame
6. a flag indicating if the quasar is a ``Science Primary" observation (Y or N)
7. a flag indicating if the quasar is included in the training set (Y or N)
8. a flag describing the outcome of the classification (1: quasar with LLS; 2: quasar without LLS; 4: non quasar)
9. the measured redshift of the LLS. 

--
1                     2         3          4      5   6 7 8 9
spec-10912-58253-0930 244.22121 33.5547260 3.645  7.1 Y Y 1 3.651
spec-10914-58257-0927 250.02137 33.1729250 3.665 11.1 Y Y 1 3.487
spec-10915-58257-0769 252.09913 33.2543810 3.586  8.6 Y Y 1 3.527
spec-10918-58254-0669 244.12828 32.3372210 3.911  5.2 Y Y 1 3.778
spec-10918-58254-0693 244.02610 31.3033180 3.900 13.6 Y Y 1 3.565
spec-10918-58254-0769 244.67897 31.2828620 3.594 23.2 Y Y 2 0.000
spec-10920-58252-0454 249.33335 30.2446470 3.987  1.2 N Y 2 0.000
spec-10920-58252-0786 250.75444 32.3510980 3.671  0.0 Y Y 4 0.000
spec-10920-58252-0972 251.68549 31.1089530 3.584 10.9 Y Y 1 3.537
spec-10921-58251-0184 240.65911 32.7133430 3.984  4.3 Y Y 1 3.700
spec-10921-58251-0579 239.27170 33.2839460 3.811  3.9 Y Y 2 0.000
spec-10925-58271-0588 231.20764 33.9743570 3.689  9.3 Y Y 1 3.656
spec-10925-58271-0660 231.75337 34.2576240 3.830  8.8 Y Y 1 3.652
spec-10925-58271-0734 232.19512 33.9489180 3.714  7.0 Y Y 1 3.723
spec-10938-58514-0260 221.94337 32.7041260 3.512  3.3 N Y 2 0.000
spec-10938-58514-0672 221.23558 33.6592010 3.883  1.2 N Y 2 0.000
spec-10938-58514-0821 222.07808 33.5158660 3.771  3.9 N Y 2 0.000
spec-11040-58456-0060  12.13030 16.3844710 3.798  1.5 Y Y 1 3.716
spec-11040-58456-0658  10.48649 17.1445440 3.766 11.7 Y Y 1 3.649
spec-11044-58508-0337  27.14988 15.8410200 3.628  4.9 Y Y 1 3.546
spec-11044-58508-0998  28.82493 16.9145220 3.887  2.9 Y Y 2 0.000
spec-11046-58398-0914  10.42392  8.1172880 3.792  3.8 N Y 1 3.825
spec-11047-58424-0028  12.11330  9.0232392 3.850  3.6 Y Y 1 3.825
spec-11047-58424-0056  12.08157  8.4703010 3.946  3.6 Y Y 2 0.000
spec-11047-58424-0082  11.81706  8.1884640 3.635 25.3 Y Y 1 3.603
spec-11047-58424-0904  11.63602 10.4460230 3.536 10.3 Y Y 2 0.000
spec-11051-58510-0162  25.37534 15.3864640 3.749  4.4 Y Y 2 0.000
spec-11051-58510-0532  23.98751 17.1728640 3.917  1.0 Y Y 2 0.000
spec-11051-58510-0781  25.22073 17.7524650 3.977  0.0 Y Y 4 0.000
spec-11052-58438-0622  25.80276 15.5093900 3.632  5.0 N Y 2 0.000
spec-11053-58437-0020  28.39086 12.2259880 3.808  5.5 Y Y 1 3.764
spec-11053-58437-0688  26.79207 12.5142930 3.952  0.0 Y Y 4 0.000
spec-11053-58437-0826  27.59724 13.2006900 3.801 12.8 Y Y 2 0.000
spec-11053-58437-0856  27.52998 12.2889850 3.716  2.7 N Y 2 0.000
spec-11054-58424-0230  12.41313  6.8969150 3.763  9.4 N Y 1 3.764
spec-11054-58424-0491  10.86261  6.7497241 3.819  3.9 N Y 1 3.546
spec-11059-58515-0455  21.49313 15.5536080 3.629 20.0 Y Y 2 0.000
spec-11059-58515-0734  22.42010 16.5608430 3.619  7.6 Y Y 2 0.000
spec-11060-58523-0054  25.28853 13.3915840 3.837  2.1 N Y 2 0.000
spec-11060-58523-0218  24.11958 13.3627890 3.681  0.0 Y Y 4 0.000
spec-11060-58523-0228  24.12520 13.7765200 3.592  0.0 Y Y 4 0.000
spec-11060-58523-0244  23.87527 12.7765370 3.834  0.0 Y Y 4 0.000
spec-11060-58523-0302  23.67214 13.6981380 3.575  0.0 Y Y 4 0.000
spec-11060-58523-0396  23.30991 13.9619630 3.913  1.3 N Y 1 3.854
spec-11060-58523-0400  23.38023 14.2055300 3.663  0.5 Y Y 1 3.858
spec-11060-58523-0530  22.97563 14.7457670 3.929  2.6 Y Y 1 3.969
spec-11060-58523-0739  23.82265 14.3627240 3.779  6.5 Y Y 1 3.771
spec-11061-58428-0404  24.52204 10.8963870 3.710  6.2 N Y 1 3.393
spec-11061-58428-0718  24.87845 12.4764630 3.950  8.8 Y Y 1 3.621
spec-11061-58428-0866  25.62460 12.7311160 3.579  5.4 Y Y 1 3.579
spec-11061-58428-0959  25.77093 12.5842350 3.756  3.1 N Y 2 0.000
spec-11061-58428-0988  26.40064 12.2912870 3.701 34.8 Y Y 1 3.413
spec-11062-58509-0136  26.84271  9.4838200 3.863  1.9 N Y 2 0.000
spec-11063-58426-0072  15.68555  7.0904990 3.807 17.3 Y Y 1 3.523
spec-11064-58430-0396  16.07138  9.0568163 3.765  2.4 N Y 2 0.000
spec-11064-58430-0862  17.22664 10.4124880 3.627  5.8 Y Y 1 3.591
spec-11064-58430-0876  17.32302 10.3570660 3.680  3.9 Y Y 1 3.618
spec-11067-58507-0342  19.62623 15.8519090 3.666 20.4 Y Y 2 0.000
spec-11067-58507-0355  19.61739 16.2663800 3.939  1.8 N Y 1 3.849
spec-11067-58507-0413  19.26736 15.6900450 3.715  2.0 N Y 1 3.620
spec-11067-58507-0539  18.90218 16.3471260 3.633  4.4 N Y 2 0.000
spec-11068-58488-0444  20.57671 13.2871020 3.614  4.8 Y Y 1 3.542
spec-11068-58488-0876  22.00250 15.0965720 3.572 10.7 Y Y 1 3.500
spec-11069-58456-0508  21.34609 12.1958790 3.502 32.2 Y Y 2 0.000
spec-11071-58429-0238  24.56316  7.0240660 3.699 18.1 Y Y 1 3.450
spec-11071-58429-0538  23.41029  7.3528906 3.915  3.9 Y Y 1 3.719
spec-11072-58436-0134  17.98233  6.8861420 3.691  4.3 N Y 2 0.000
spec-11072-58436-0179  17.72400  6.5841760 3.767  9.9 N Y 2 0.000
spec-11072-58436-0556  16.08759  8.0419807 3.846  6.4 Y Y 2 0.000
spec-11072-58436-0588  16.44434  7.8344036 3.737  7.9 Y Y 1 3.717
spec-11074-58488-0103  20.97676 11.6308930 3.532  7.0 Y Y 1 3.540
spec-11074-58488-0372  19.85248 11.2138760 3.586  3.2 Y Y 1 3.546
spec-11074-58488-0464  19.44554 11.5591490 3.818  1.6 Y Y 1 3.789
spec-11075-58451-0017  22.87910  9.6765289 3.738  3.8 Y Y 2 0.000
spec-11076-58428-0007  23.47875  6.8552798 3.619  2.3 N Y 1 3.645
spec-11076-58428-0606  21.52914  7.6541446 3.742  5.1 N Y 1 3.546
spec-11077-58433-0496  18.56440  7.0771514 3.790  0.8 N Y 2 0.000
spec-11077-58433-0660  19.28030  7.3274219 3.704  2.5 Y Y 1 3.751
spec-11077-58433-0714  19.60580  8.0210255 3.515  6.9 Y Y 2 0.000
spec-11079-58485-0157  29.00041  9.6168956 3.696  8.5 Y Y 1 3.562
spec-11079-58485-0783  28.78211 10.9543280 3.992  5.5 Y Y 1 3.638
spec-11080-58401-0126  29.97882  6.6944542 3.616 15.8 Y Y 1 3.522
spec-11080-58401-0707  29.39776  8.6060653 3.750  3.0 Y Y 2 0.000
spec-11081-58398-0848  27.48934  7.7679847 3.763  2.0 Y Y 1 3.833
spec-11082-58508-0834 116.68029 21.1486090 3.505 20.4 Y Y 2 0.000
spec-11083-58515-0022 116.52444 17.7729250 3.911  0.6 Y Y 1 3.955
spec-11083-58515-0502 113.51955 18.3922620 3.684  3.5 Y Y 2 0.000
spec-11084-58427-0228 113.73471 23.7419170 3.554  5.6 Y Y 1 3.567
spec-11084-58427-0902 114.50245 25.3664750 3.642 12.6 N Y 2 0.000
spec-11087-58488-0244 133.73287 16.0286120 3.899  8.2 Y Y 1 3.801
spec-11087-58488-0305 133.33675 16.6797280 3.822  6.8 Y Y 1 3.791
spec-11087-58488-0747 133.53913 18.2305160 3.783 11.4 Y Y 1 3.669
spec-11087-58488-0781 133.78376 18.3864640 3.883  0.0 Y Y 4 0.000
spec-11087-58488-0785 133.75758 18.4104960 3.961  7.2 N Y 2 0.000
spec-11089-58467-0198 134.74604 18.9460480 3.809  3.9 Y Y 1 3.725
spec-11090-58487-0046 132.62539 17.7097190 3.510 19.6 Y Y 1 3.554
spec-11095-58439-0335 114.50245 25.3664750 3.641 11.5 Y Y 2 0.000
spec-11095-58439-0422 113.81944 26.0008370 3.788  2.0 N Y 1 3.454
spec-11095-58439-0856 115.21162 26.4427610 3.915  6.4 Y Y 2 0.000
spec-11096-58485-0673 132.12860 21.9688030 3.970  3.3 Y Y 1 3.914
spec-11096-58485-0710 132.26628 21.9694030 3.764  9.6 Y Y 2 0.000
spec-11102-58425-0306 117.04780 16.9226040 3.533  4.4 N Y 2 0.000
spec-11102-58425-0747 117.18899 18.5145200 3.692  2.0 Y Y 2 0.000
spec-11106-58511-0657 130.07816 22.4975720 3.815  5.1 Y Y 2 0.000
spec-11108-58467-0545 124.71333 22.4655820 3.667  8.4 Y Y 1 3.237
spec-11109-58523-0186 123.53251 20.9243120 3.996  7.4 Y Y 1 4.094
spec-11109-58523-0214 123.32740 20.4873600 3.701  3.5 Y Y 1 3.219
spec-11109-58523-0407 122.44475 20.4453070 3.594  8.7 Y Y 2 0.000
spec-11112-58428-0679 118.24197 22.0395970 3.590  5.4 Y Y 2 0.000
spec-11113-58425-0312 118.87050 23.4904750 3.693  4.5 N Y 1 3.678
spec-11114-58437-0051 120.63062 25.4982840 3.575  2.0 Y Y 1 3.578
spec-11114-58437-0362 118.97172 25.8758820 3.558  4.1 Y Y 2 0.000
spec-11114-58437-0398 118.85584 25.6679000 3.632  3.2 N Y 2 0.000
spec-11114-58437-0540 118.31308 26.4703650 3.640  2.3 Y Y 1 3.609
spec-11114-58437-0936 120.39366 26.6798470 3.700  5.1 Y Y 2 0.000
spec-11115-58514-0557 130.18694 25.0969210 3.566  8.2 Y Y 1 3.552
spec-11119-58485-0684 120.93418 22.6466680 3.753  4.2 N Y 2 0.000
spec-11119-58485-0781 121.29396 23.5582040 3.888 14.4 Y Y 2 0.000
spec-11119-58485-0806 121.49922 22.8035100 3.689  4.0 Y Y 1 3.249
spec-11120-58510-0218 121.94931 24.3282630 3.505  7.1 Y Y 2 0.000
spec-11122-58437-0058 133.50888 25.7590130 3.617  3.3 Y Y 1 3.564
spec-11122-58437-0156   0.00000  0.0000000 3.867  3.4 N Y 1 3.697
spec-11122-58437-0422 131.46535 26.1049870 3.910  4.3 N Y 1 3.786
spec-11122-58437-0569 131.34472 26.8024990 3.859  5.4 Y Y 1 3.690
spec-11123-58429-0808 129.85127 27.0261230 3.554  8.8 Y Y 1 3.517
spec-11125-58433-0430 123.67551 25.1941940 3.857  2.0 N Y 2 0.000
spec-11125-58433-0460 123.57276 24.8896110 3.661  2.3 Y Y 2 0.000
spec-11125-58433-0557 123.59011 26.2931880 3.692  4.6 Y Y 1 3.698
spec-11126-58436-0272 134.43283 24.9208740 3.757  1.1 N Y 2 0.000
spec-11126-58436-0300 134.33971 24.4996910 3.626  5.0 Y Y 2 0.000
spec-11277-58450-0110   0.88536  8.6197580 3.877  4.5 Y Y 1 3.832
spec-11277-58450-0364 359.80421  7.6474684 3.897  2.3 Y Y 2 0.000
spec-11277-58450-0376 359.83794  8.1737223 3.601 14.2 Y Y 2 0.000
spec-11277-58450-0978   1.36101  8.9563795 3.627  2.9 Y Y 2 0.000
spec-11279-58449-0304 358.78966  6.3566175 3.681  2.7 Y Y 1 3.726
spec-11280-58430-0030 358.82269  4.9231606 3.615 10.9 N Y 2 0.000
spec-11280-58430-0273 357.65611  5.0960420 3.722 19.7 Y Y 1 3.584
spec-11281-58424-0534 354.78075  3.5143326 3.710 19.2 Y Y 2 0.000
spec-11285-58402-0023 354.69660  2.8082193 3.714 22.9 Y Y 1 3.304
spec-11285-58402-0994 354.78075  3.5143326 3.709 17.3 N Y 2 0.000
spec-11287-58429-0947 354.59416  8.1985982 3.721  0.0 Y Y 4 0.000
spec-11288-58401-0002 353.77268  4.9565058 3.629  6.8 Y Y 2 0.000
spec-11289-58398-0232 350.88136  2.7874099 3.669 25.0 Y Y 2 0.000
spec-11293-58462-0134 352.75810  8.9233760 3.651  9.1 Y Y 1 3.498
spec-11293-58462-0168 352.51331  8.4316308 3.605 11.0 Y Y 1 3.580
spec-11293-58462-0203 352.33078  8.3904749 3.581  6.6 Y Y 1 3.572
spec-11293-58462-0524 351.09110  9.7362255 3.762  9.9 Y Y 1 3.647
spec-11294-58451-0126 351.61968  6.5732743 3.730  2.8 Y Y 2 0.000
spec-11294-58451-0210 351.24053  6.3363640 3.852  5.4 Y Y 1 3.758
spec-11294-58451-0382 350.47324  6.8306149 3.754  4.2 Y Y 1 3.649
spec-11294-58451-0625 350.61245  8.3964816 3.892  5.2 Y Y 1 3.655
spec-11302-58436-0734 346.86761  5.6282578 3.779  2.8 Y Y 2 0.000
spec-11305-58449-0328 341.63794  4.3994903 3.698  0.0 Y Y 4 0.000
spec-11307-58430-0230 342.94054  2.3086689 3.683  5.2 Y Y 2 0.000
spec-11307-58430-0404 342.57075  3.2013787 3.769  9.3 Y Y 1 3.737
spec-11308-58426-0029 342.04268  2.9408601 3.542  5.2 Y Y 2 0.000
spec-11309-58428-0684   1.22956  7.5075034 3.782  8.0 Y Y 1 3.390
spec-11311-58429-0084   4.94454  6.3396034 3.773  4.9 N Y 2 0.000
spec-11311-58429-0356   3.69785  6.3597300 3.800  3.0 N Y 2 0.000
spec-11311-58429-0717   4.14580  7.7938815 3.709  5.3 Y Y 2 0.000
spec-11311-58429-0738   4.15615  7.1240907 3.795  1.4 Y Y 2 0.000
spec-11313-58426-0848   7.29643  7.6186956 3.693  5.7 N Y 2 0.000
spec-11315-58402-0262 319.06667  2.9148712 3.664  5.7 Y Y 1 3.517
spec-11317-58398-0854 317.95882  8.3691884 3.907 17.5 Y Y 2 0.000
spec-11321-58425-0866 324.35101  4.6437997 3.601  0.0 Y Y 4 0.000
spec-11329-58426-0134 329.31506  3.3705061 3.808  1.9 Y Y 2 0.000
spec-11329-58426-0444 327.57951  2.5917904 3.862  1.9 N Y 1 3.546
spec-11329-58426-0662 328.46703  4.7524131 3.503 14.3 Y Y 1 3.227
spec-11341-58428-0007 334.45100  2.3363012 3.591 11.1 N Y 1 3.414
spec-11343-58430-0235 338.68039  3.0461814 3.852  3.3 Y Y 1 3.764
spec-11345-58428-0230 140.26580 28.1477850 3.584  6.2 Y Y 1 3.577
spec-11345-58428-0348 139.54835 27.8825920 3.624  6.1 Y Y 2 0.000
spec-11345-58428-0968 141.39015 28.9982540 3.675 18.2 Y Y 2 0.000
spec-11346-58429-0218 142.56488 27.6196560 3.577 13.2 Y Y 2 0.000
spec-11346-58429-0978 143.36695 28.6225170 3.601  3.8 N Y 2 0.000
spec-11347-58440-0506 143.13440 28.8507810 3.871  0.9 N Y 2 0.000
spec-11347-58440-0628 144.14394 29.6272610 3.897  4.7 Y Y 1 3.828
spec-11349-58441-0004 151.06691 28.0558410 3.802  3.1 N Y 1 3.702
spec-11349-58441-0572 148.37229 29.0710080 3.759  6.9 Y Y 1 3.552
spec-11349-58441-0878 149.95651 29.3864510 3.939  2.9 Y Y 1 3.887
spec-11350-58455-0149 152.44193 28.1319260 3.838  2.4 Y Y 1 3.761
spec-11350-58455-0800 152.11826 29.1858030 3.967  1.8 N Y 1 3.905
spec-11351-58440-0741 154.15031 29.5337570 3.643  6.3 Y Y 2 0.000
spec-11351-58440-0848 154.92573 29.4126970 3.778  4.0 Y Y 2 0.000
spec-11351-58440-0986 155.90342 28.6486840 3.719  6.9 Y Y 2 0.000
spec-11352-58456-0632 156.01044 29.6181340 3.532  5.7 Y Y 2 0.000
spec-11352-58456-0654 155.90342 28.6486840 3.718  7.0 N Y 1 3.601
spec-11352-58456-0739 156.53827 28.6560940 3.848  1.9 Y Y 1 3.806
spec-11353-58467-0131 159.61423 27.6032410 3.887  6.0 Y Y 1 3.847
spec-11354-58441-0223 161.50511 27.2917320 3.535  0.0 Y Y 4 0.000
spec-11354-58441-0647 160.84549 28.9583390 3.613  5.6 Y Y 1 3.526
spec-11354-58441-0732 161.30896 29.1285180 3.590  4.2 N Y 2 0.000
spec-11357-58522-0248 168.59150 27.4087680 3.628  3.9 Y Y 1 3.649
spec-11357-58522-0269 168.58536 28.1860200 3.513  6.9 Y Y 1 3.411
spec-11357-58522-0344 167.97526 28.0132660 3.723  5.0 N Y 1 3.397
spec-11357-58522-0501 166.91988 28.8745180 3.807  1.5 Y Y 2 0.000
spec-11377-58434-0124 144.14394 29.6272610 3.894  2.5 N Y 1 3.870
spec-11377-58434-0139 144.17845 30.1092560 3.852  4.1 Y Y 1 3.599
spec-11377-58434-0410 142.66267 29.8308550 3.603  2.8 Y Y 2 0.000
spec-11377-58434-0744 143.42456 31.8231830 3.525  3.8 Y Y 2 0.000
spec-11377-58434-0895 144.42291 30.9335580 3.804  5.7 Y Y 1 3.762
spec-11378-58437-0861 146.55071 31.7508520 3.752  7.8 N Y 2 0.000
spec-11378-58437-0936 147.11611 31.0285110 3.732  2.2 Y Y 2 0.000
spec-11379-58438-0790 148.48782 31.4420900 3.889  3.1 Y Y 1 3.895
spec-11380-58462-0184 151.04781 30.1976840 3.631  7.0 Y Y 2 0.000
spec-11380-58462-0212 151.03634 30.0428450 3.851  3.4 N Y 1 3.606
spec-11380-58462-0492 149.32319 30.4398570 3.762  7.7 N Y 1 3.402
spec-11382-58456-0402 154.79137 29.5429360 3.867  2.9 N Y 1 3.783
spec-11382-58456-0957 156.87815 31.4579890 3.862  2.7 Y Y 2 0.000
spec-11383-58485-0781 157.95030 31.9224250 3.802  0.0 Y Y 4 0.000
spec-11384-58522-0112 160.92128 30.4908450 3.714  0.7 Y Y 2 0.000
spec-11384-58522-0157 160.80665 30.6339310 3.579  9.7 Y Y 2 0.000
spec-11384-58522-0504 158.56533 31.2887060 3.830  5.8 Y Y 1 3.677
spec-11384-58522-0670 159.63308 31.7326190 3.725  5.5 Y Y 2 0.000
spec-11384-58522-0928 161.02883 31.2283980 3.551  6.4 Y Y 2 0.000
spec-11385-58523-0951 163.91014 31.6960310 3.626  2.7 N Y 1 3.500
spec-11386-58514-0300 164.78450 30.0634160 3.583 10.1 Y Y 1 3.598
spec-11387-58512-0719 166.93847 30.7540630 3.559  5.2 N Y 1 3.532
spec-11387-58512-0790 167.47598 31.2465520 3.549 12.1 Y Y 1 3.569
spec-11388-58487-0356 169.10098 30.4018350 3.547  6.9 Y Y 2 0.000
spec-11391-58526-0682 176.48004 31.8618510 3.804  5.5 Y Y 1 3.578
spec-11395-58488-0351 185.87319 30.2346940 3.640  8.6 Y Y 2 0.000
spec-11396-58490-0402 187.98337 29.4744520 3.653  3.6 N Y 2 0.000
spec-11396-58490-0517 187.07501 30.7038220 3.618  0.0 Y Y 4 0.000
spec-11397-58522-0048 192.20177 29.8518710 3.517 27.6 Y Y 2 0.000
spec-11397-58522-0191 191.40596 30.4583400 3.584  6.2 Y Y 1 3.490
spec-11397-58522-0822 191.55036 31.8693550 3.597  5.2 Y Y 1 3.410
spec-11401-58491-0261 200.59032 30.1997960 3.770  3.7 Y Y 1 3.725
spec-11401-58491-0781 200.51475 31.0065040 3.936  3.2 N Y 1 3.771
spec-11554-58456-0066 354.38934 10.4043770 3.633  4.1 Y Y 2 0.000
spec-11554-58456-0106 354.08298 10.4524730 3.743  3.0 N Y 1 3.745
spec-11554-58456-0119 354.10915 10.8580230 3.671  7.0 N Y 1 3.537
spec-11554-58456-0861 354.00154 11.9753430 3.590  7.4 N Y 1 3.574
spec-11555-58452-0088 357.22333  9.9393131 3.909  2.7 N Y 2 0.000
spec-11555-58452-0596 355.36164 11.6250560 3.749  4.5 N Y 2 0.000
spec-11555-58452-0914 356.97222 12.0155930 3.814 16.7 Y Y 1 3.344
spec-11561-58485-0560   0.70768 11.4677870 3.784  5.5 Y Y 1 3.575
spec-11565-58507-0029   5.83144 10.3265720 3.585  3.2 Y Y 1 3.742
spec-11633-58463-0722 339.30840 30.7390340 3.645  6.1 Y Y 2 0.000
spec-11636-58462-0390 344.90706 33.1373190 3.693  3.8 N Y 2 0.000
spec-11636-58462-0593 344.56677 34.2246940 3.620 22.3 Y Y 1 3.527
spec-11649-58514-0614 226.74481 40.4482910 3.787  3.8 N Y 1 3.654
spec-11649-58514-0781 227.78504 41.5335040 3.827  0.0 Y Y 4 0.000
spec-11649-58514-0829 228.07387 40.9429690 3.570  4.7 Y Y 2 0.000
spec-11650-58508-0050  28.18583  4.8816226 3.941  3.3 N Y 1 3.747
spec-11650-58508-0159  28.05301  6.0416186 3.838  2.3 Y Y 1 3.637
spec-11650-58508-0448  26.19221  5.2656590 3.718  7.0 Y Y 1 3.610
spec-11651-58511-0769 127.42166 35.3771420 3.708 28.0 Y Y 1 3.307
spec-11653-58526-0315 256.12569 30.8965750 3.592 16.8 Y Y 1 3.609
spec-11653-58526-0733 256.24639 31.2915540 3.595  5.5 N Y 2 0.000
spec-11654-58543-0084 260.10312 30.0354410 3.762  3.0 N Y 2 0.000
spec-11654-58543-0414 258.66004 30.8001080 3.981  5.9 Y Y 1 3.768
spec-11654-58543-0420 258.67767 30.9685260 3.560  9.0 Y Y 1 3.555
spec-11654-58543-0482 257.88748 30.2865750 3.782  5.0 Y Y 2 0.000
spec-11675-58523-0071 137.12560 23.1806590 3.609  9.0 Y Y 2 0.000
spec-11676-58512-0415 141.44732 25.8731140 3.907  3.1 Y Y 2 0.000
spec-11676-58512-0566 141.04671 26.8022850 3.822  6.6 Y Y 1 3.607
spec-11676-58512-0924 142.97338 26.5077980 3.927  7.3 Y Y 1 3.477
spec-11677-58510-0860 139.94155 26.0991410 3.823  2.0 Y Y 2 0.000
spec-11678-58511-0296 136.58348 24.7979750 3.789  3.8 Y Y 1 3.781
spec-11703-58526-0425 146.19324 25.2306620 3.739  1.3 N Y 2 0.000
spec-11703-58526-0652 146.56553 26.6644580 3.828  3.1 Y Y 2 0.000
spec-11704-58514-0688 144.36195 26.7523390 3.534  6.6 Y Y 2 0.000
spec-3586-55181-0466   6.99473 -0.3232642 3.520 24.0 N Y 2 0.000
spec-3586-55181-0876   8.51066  1.1437743 3.590  7.5 N Y 2 0.000
spec-3587-55182-0378   8.55513 -1.0765121 3.768  0.3 Y Y 1 3.940
spec-3587-55182-0460   7.96607 -0.9764279 3.823 11.0 N Y 1 3.523
spec-3587-55182-0617   8.07540  0.1353663 3.799  7.9 N Y 2 0.000
spec-3588-55184-0194  10.47654 -0.4988503 3.816 16.8 Y Y 1 3.277
spec-3588-55184-0248  10.18346 -0.9075183 3.907  8.7 Y Y 2 0.000
spec-3589-55186-0090  11.83288 -1.0217622 3.590  6.9 N Y 2 0.000
spec-3589-55186-0118  11.82166 -0.0149123 3.785  3.8 N Y 2 0.000
spec-3589-55186-0233  11.21982 -0.1406179 3.617  5.2 N Y 1 3.437
spec-3589-55186-0382  10.47656 -0.4988601 3.850  3.3 N Y 1 3.308
spec-3589-55186-0452  10.22023 -1.1235774 3.666  5.4 N Y 2 0.000
spec-3589-55186-0528   9.84458  0.4452486 3.840  3.5 N Y 1 3.847
spec-3589-55186-0574  10.10164  0.7511746 3.776  3.0 N Y 1 3.568
spec-3589-55186-0913  11.79464  0.7084463 3.510  9.1 N Y 1 3.461
spec-3590-55201-0133  12.87243 -0.6124417 3.735 17.9 Y Y 1 3.723
spec-3590-55201-0314  11.82166 -0.0149241 3.783 10.2 Y Y 2 0.000
spec-3590-55201-0434  11.21983 -0.1406110 3.619 16.9 Y Y 1 3.410
spec-3590-55201-0508  10.58469  0.3815986 3.972 11.5 N Y 1 3.816
spec-3606-55182-0640  27.70346  0.6906310 3.700 53.6 Y Y 1 3.162
spec-3606-55182-0994  29.37413  0.0427350 3.616 21.7 N Y 1 3.366
spec-3609-55201-0285  31.11584 -1.2109943 3.940 13.2 N Y 2 0.000
spec-3609-55201-0390  30.54575 -0.3738224 3.622  6.9 N Y 2 0.000
spec-3609-55201-0908  31.88202  1.0635835 3.842 13.4 N Y 1 3.407
spec-3615-55179-0004  38.29008 -0.5167348 3.527 24.8 N Y 1 3.364
spec-3615-55179-0080  38.13084 -0.0030028 3.838 15.1 N Y 1 3.624
spec-3615-55179-0436  36.32651 -0.2256460 3.613 47.4 Y Y 1 3.564
spec-3615-55179-0482  35.59645 -0.3274141 3.945 36.7 Y Y 1 3.868
spec-3615-55179-0537  35.97112  0.4228540 3.578 19.4 N Y 1 3.526
spec-3615-55208-0010  38.29008 -0.5167348 3.527 17.7 N Y 1 3.367
spec-3615-55208-0068  38.13084 -0.0030028 3.838 11.2 N Y 1 3.626
spec-3615-55208-0430  36.32651 -0.2256460 3.614 47.5 N Y 1 3.560
spec-3615-55208-0482  35.59645 -0.3274141 3.944 12.6 N Y 1 3.853
spec-3615-55208-0523  35.97112  0.4228540 3.577 17.0 N Y 1 3.534
spec-3615-55445-0002  38.29008 -0.5167348 3.528 37.7 Y Y 1 3.357
spec-3615-55445-0080  38.13084 -0.0030028 3.835 26.2 Y Y 1 3.630
spec-3615-55445-0436  36.32651 -0.2256460 3.614 39.3 N Y 1 3.568
spec-3615-55445-0484  35.59645 -0.3274141 3.946 10.4 N Y 1 3.865
spec-3615-55445-0535  35.97112  0.4228540 3.579 13.8 N Y 1 3.528
spec-3615-55856-0004  38.29008 -0.5167348 3.530 20.7 N Y 1 3.364
spec-3615-55856-0080  38.13084 -0.0030028 3.832  8.9 N Y 1 3.632
spec-3615-55856-0434  36.32651 -0.2256460 3.617 29.1 N Y 1 3.561
spec-3615-55856-0484  35.59645 -0.3274141 3.946  7.0 N Y 1 3.848
spec-3615-55856-0531  35.97112  0.4228540 3.578 12.4 N Y 1 3.534
spec-3615-56219-0016  38.29008 -0.5167348 3.529 16.1 N Y 1 3.364
spec-3615-56219-0076  38.13084 -0.0030028 3.828  7.4 N Y 1 3.640
spec-3615-56219-0436  36.32651 -0.2256460 3.613 19.7 N Y 1 3.565
spec-3615-56219-0492  35.59645 -0.3274141 3.945  5.9 N Y 1 3.843
spec-3615-56219-0523  35.97112  0.4228540 3.576 11.5 N Y 1 3.541
spec-3615-56544-0008  38.29008 -0.5167348 3.528 26.2 N Y 1 3.398
spec-3615-56544-0070  38.13084 -0.0030028 3.828 17.3 N Y 1 3.630
spec-3615-56544-0432  36.32651 -0.2256460 3.610 38.2 N Y 1 3.547
spec-3615-56544-0492  35.59645 -0.3274141 3.946 19.1 N Y 1 3.858
spec-3615-56544-0551  35.97112  0.4228540 3.576 20.9 Y Y 1 3.527
spec-3647-55181-0024  38.29008 -0.5167348 3.529 13.1 N Y 1 3.367
spec-3647-55181-0100  38.13084 -0.0030028 3.838  5.2 N Y 1 3.627
spec-3647-55181-0429  36.32651 -0.2256460 3.614 13.0 N Y 1 3.571
spec-3647-55181-0494  35.59645 -0.3274141 3.945 21.0 N Y 2 0.000
spec-3647-55181-0532  35.97112  0.4228540 3.577  9.0 N Y 1 3.537
spec-3647-55241-0032  38.29008 -0.5167348 3.527 12.0 N Y 1 3.391
spec-3647-55241-0100  38.13084 -0.0030028 3.817  5.9 N Y 1 3.625
spec-3647-55241-0429  36.32651 -0.2256460 3.613 19.5 N Y 1 3.561
spec-3647-55241-0492  35.59645 -0.3274141 3.945 21.5 N Y 1 3.863
spec-3647-55241-0532  35.97112  0.4228540 3.576  8.5 N Y 1 3.585
spec-3647-55476-0008  38.29008 -0.5167348 3.526 19.7 N Y 1 3.345
